Date,1M,3M,6M,1Y,2Y,3Y,4Y,5Y,7Y,10Y,20Y
12/10/2009,4,4.05,4.175,4.489,4.65,5.25,5.775,6.125,6.9708,7.6442,8.9
12/9/2009,3.7958,3.762,4.175,4.5583,4.7,5.25,5.875,6.15,7.0075,7.6289,8.95
12/8/2009,3.6022,3.7742,4.0722,4.5598,4.65,5.25,5.9,6.1866,6.9907,7.625,9
12/7/2009,3.6504,3.95,4.15,4.575,4.625,5.225,5.9,6.05,7.067,7.677,9
12/4/2009,3.9,3.95,4.135,4.525,4.6375,5.2039,5.75,6.1479,6.9995,7.7112,9
12/3/2009,4,4,4.135,4.525,4.535,5.2149,5.735,6.1661,7.0429,7.7532,9
12/2/2009,3.8215,4,4.145,4.535,4.55,5.2491,5.765,6.2253,7.0813,7.772,9
12/1/2009,3.9,4.05,4.165,4.4883,4.55,5.265,5.775,6.195,7.074,7.7985,9
11/27/2009,4.005,3.647,4.15,4.525,4.535,5.2485,5.765,6.2409,7.0829,7.7804,8.9
11/26/2009,3.8,3.8823,4.1475,4.515,4.535,5.243,5.82,6.2035,7.0711,7.7798,8.9
11/25/2009,3.8,3.6945,4.043,4.4609,4.55,5.2443,5.8581,6.2594,7.084,7.7837,8.9
11/24/2009,3.8,3.7602,4.0866,4.4808,4.535,5.2562,5.8668,6.2026,7.054,7.795,8.9
11/23/2009,3.8,3.9968,4.18,4.499,4.525,5.275,5.9431,6.2981,7.0776,7.7975,8.875
11/20/2009,3.975,3.975,4.185,4.4039,4.55,5.285,5.7087,6.2272,7.0813,7.7871,8.875
11/19/2009,3.8,3.9065,4.1346,4.505,4.535,5.2713,5.7677,6.2673,7.1205,7.7898,8.875
11/18/2009,4,3.8516,4.0253,4.3873,4.565,5.31,5.9004,6.225,7.1648,7.7833,8.875
11/17/2009,3.8,3.6746,4.175,4.525,4.6,5.2955,5.85,6.2893,7.1533,7.825,8.875
11/16/2009,3.8,3.95,4.175,4.4195,4.9,5.304,5.95,6.3011,7.17,7.8,8.875
11/13/2009,3.9,4.0005,4.2,4.525,4.9,5.45,6,6.425,7.1695,7.875,8.875
11/12/2009,3.8,3.95,4.2,4.525,4.95,5.3163,6,6.3145,7.2,7.825,8.875
11/11/2009,3.8,3.6452,4.165,4.4465,4.7753,5.2662,6,6.2992,7.15,7.875,8.9
11/10/2009,3.8,3.7439,4.0927,4.5,4.55,5.3087,5.9,6.2986,7.068,7.835,8.875
11/9/2009,3.8,3.95,4.2,4.3764,4.625,5.3215,5.9,6.2998,7.1485,7.7675,8.925
11/6/2009,3.8,3.925,4.2,4.485,4.575,5.3155,5.865,6.25,7.1529,7.825,9
11/5/2009,3.8,3.95,4.195,4.495,4.6,5.35,5.9,6.345,7.0561,7.845,8.9
11/4/2009,3.8,3.975,4.12,4.465,4.75,5.325,5.8846,6.3026,7.1592,7.85,8.85
11/3/2009,3.925,3.9594,4.1318,4.5,4.55,5.32,5.86,6.3052,7.168,7.82,8.875
10/30/2009,3.95,4,4.2,4.45,4.575,5.2997,5.8375,6.2996,7.1695,7.825,9
10/29/2009,3.9807,3.95,4.1928,4.4241,4.625,5.3166,5.85,6.3241,7.1851,7.7807,8.85
10/28/2009,3.729,3.7918,4.21,4.3198,4.585,5.3332,5.835,6.3781,7.1639,7.825,8.9
10/27/2009,3.698,3.8428,4.1306,4.3372,4.59,5.365,5.845,6.4018,7.1994,7.85,8.85
10/26/2009,3.8,3.8646,4.225,4.45,4.6,5.365,5.85,6.3957,7.198,7.825,8.9
10/23/2009,3.8,4,4.19,4.395,4.575,5.3261,5.845,6.3697,7.151,7.815,8.9
10/22/2009,3.8,3.9083,4.18,4.4,4.6,5.375,5.9,6.352,7.164,7.815,8.85
10/21/2009,3.6483,3.7939,4.0369,4.375,4.6,5.364,5.85,6.335,7.1341,7.7616,8.875
10/20/2009,3.6117,3.7869,4.0834,4.35,4.6,5.3042,5.85,6.3065,7.1435,7.875,8.85
10/19/2009,3.8,3.95,4.15,4.35,4.625,5.302,5.921,6.4079,7.1737,7.925,8.9
10/16/2009,3.8,3.925,4.1,4.2999,4.625,5.3606,5.875,6.3883,7.1536,7.775,8.9
10/15/2009,3.9,3.95,4.0741,4.3118,4.625,5.3031,5.875,6.3453,7.1487,7.7753,8.9
10/14/2009,3.8,3.8478,4.0891,4.3054,4.85,5.2702,6.05,6.4539,7.1631,7.9,8.9
10/13/2009,4,3.7824,4.1161,4.395,4.75,5.3062,5.875,6.2534,7.083,7.7825,8.9125
10/12/2009,3.8,3.975,4.2,4.4,4.625,5.286,5.875,6.387,7.1208,7.815,8.95
10/9/2009,3.8,3.9288,4.175,4.375,4.615,5.3085,5.875,6.2594,7.1349,7.7722,8.925
10/8/2009,3.8,4,4.1525,4.345,4.625,5.261,5.885,6.3317,6.9994,7.815,8.9
10/7/2009,3.8,3.9315,4.245,4.365,4.675,5.258,5.865,6.3665,7.0246,7.9,9.1
10/6/2009,3.8,3.9836,4.2,4.375,4.675,5.2709,5.885,6.3367,7.285,7.9,9.1
10/5/2009,3.8,4.025,4.175,4.395,4.7,5.375,6,6.499,7.3,7.95,9.125
10/2/2009,4.03,4.085,4.25,4.375,4.7,5.35,5.9,6.3429,7.2,7.9,9.125
10/1/2009,4.1,4.1,4.275,4.395,4.725,5.35,5.9,6.2838,7.2,7.95,9.125
9/30/2009,3.5093,4.05,4.1692,4.395,4.715,5.2154,5.865,6.2914,7.0778,7.9,9.05
9/29/2009,4.05,4.15,4.2633,4.405,4.775,5.2687,5.885,6.295,7.0105,7.9,8.7575
9/28/2009,3.8,4.145,4.2621,4.425,4.825,5.285,5.885,6.285,7.125,7.9,9.135
9/25/2009,4.1,4.2,4.375,4.475,4.85,5.3154,5.9,6.3,7.25,7.9,8.7679
9/24/2009,3.8,4.1,4.1735,4.45,4.85,5.25,5.9,6.2511,7.0023,7.9,9.05
9/23/2009,3.95,4.125,4.525,4.6484,5.25,5.2498,5.85,6.2494,6.9999,7.8,9
9/22/2009,3.8,4.125,4.375,4.5,4.85,5.275,5.8,6.25,7.062,7.8,8.705
9/18/2009,3.8,4.1,4.3007,4.45,4.85,5.275,5.9486,6.25,7.0431,7.8,8.9
9/17/2009,3.8,4.125,4.3,4.2669,5,5.3,5.735,6.225,7.0183,7.8,8.9
9/16/2009,3.95,4.125,4.35,4.5,4.9,5.3,5.75,6.2,7.0591,7.7081,8.925
9/15/2009,3.7665,3.9145,4.3,4.45,4.9,5.375,5.9,6.375,7.1683,7.7675,9
9/14/2009,3.9,3.95,4.3,4.45,4.9,5.4,5.9,6.325,7.2311,7.85,8.9125
9/11/2009,3.9,4.1,4.25,4.45,4.85,5.35,5.835,6.25,7.2302,7.85,8.9
9/10/2009,3.8,4.1,4.225,4.45,4.9,5.4,5.7998,6.425,7.2984,7.7988,9
9/9/2009,3.8,4.05,4.0914,4.3222,4.9,5.4,6,6.45,7.3689,7.8,9
9/8/2009,3.8,3.9976,4.1839,4.45,5.2,5.45,6,6.45,7.3636,8.05,8.765
9/4/2009,3.8,4.175,4.325,4.45,5,5.4,6.025,6.425,7.5,7.9,9
9/3/2009,3.8,3.8411,4.325,4.45,5,5.4,6.05,6.4,7.5555,7.925,9
9/2/2009,3.8,3.7378,4.012,4.2504,5,5.5,6.1,6.4,7.6024,8.05,9.05
9/1/2009,3.4884,3.7682,4.2535,4.45,5,5.45,5.77,6.375,7.4,7.8,9.05
8/28/2009,3.8,3.7512,4.0201,4.425,4.675,5.3,5.5247,6.2,7.35,7.8,9.05
8/27/2009,4,4.115,4.2,4.2554,4.525,5.2775,5.4803,6.225,7.325,7.875,9.05
8/26/2009,3.6363,3.8071,3.9618,4.2644,4.9,5.3,5.5171,6.2,7.25,7.865,9.05
8/25/2009,3.8,3.7954,4.098,4.35,4.5264,5.3,5.497,6.175,7.225,7.7386,9
8/24/2009,3.8,4,4.0834,4.35,4.6018,5.45,5.4599,6.175,7.2,7.85,9.05
8/20/2009,3.8,4,3.9929,4.2946,4.6,5.2787,5.5854,6.175,7.2,7.7072,9
8/19/2009,3.8,4,4.25,4.3575,4.95,5.0667,5.567,6.175,7.25,7.7276,9
8/18/2009,3.8,3.975,3.9083,4.2819,4.6,5.0596,5.4244,6.2,7.2,7.85,8.95
8/17/2009,3.875,4,4.2,4.3003,4.6,5.052,5.4226,6.175,7.25,7.6868,9
8/14/2009,4,4,4.25,4.2634,4.6583,5.0532,5.4307,6.2,7.2,7.8,9.05
8/13/2009,3.875,4,4.2,4.261,4.6938,5.0988,5.4745,6.175,7.2,7.875,9
8/12/2009,4,4,4.2,4.425,4.7306,5.0831,5.825,6.2,7.2,7.75,9
8/11/2009,4,4,4.175,4.3234,4.975,5.1006,5.4597,6.175,7.175,7.85,9.05
8/10/2009,4,4,3.8493,4.475,4.9,5.3397,5.4452,6.2,7.2,7.7675,8.8456
8/7/2009,3.95,3.95,3.868,4.3495,4.7178,5.35,5.4361,6.175,7.2,7.825,9
8/6/2009,3.95,3.6235,3.7605,4.2283,4.6739,5.0962,5.4228,6.2,7.2,7.9,9.05
8/4/2009,3.95,3.7256,3.8639,4.2583,4.975,5.0952,5.4231,6.2,7.25,7.8,8.8482
8/3/2009,3.95,3.7733,3.8974,4.35,5.1,5.1565,5.465,6.2,7.2,7.9,9
7/31/2009,3.875,3.6883,3.822,4.2434,4.7062,5.1864,5.5197,6.2,7.2,7.795,9
7/30/2009,4,3.7101,3.8713,4.57,4.8019,5.2002,5.5336,6.2,7.2,7.875,9
7/29/2009,4,3.6136,3.8103,4.2051,4.8,5.2178,5.5272,6.2,7.2,7.7836,9.025
7/28/2009,3.9,3.8048,3.9414,4.2869,4.9,5.2031,5.4975,6.2,7.2,7.9,8.875
7/27/2009,4,3.6619,3.9383,4.2385,4.7683,5.1831,5.487,6.25,7.25,7.875,9
7/24/2009,4.125,4.15,4.225,4.435,4.7864,5.0918,5.475,6.1648,7.1683,7.8,9
7/23/2009,4.125,3.8919,3.9626,4.325,4.7322,5.0464,5.4596,6.151,7.1522,7.7896,9
7/22/2009,4.1,3.9322,4.0466,4.4346,5,5.0096,5.465,6.1434,7.133,7.797,8.855
7/21/2009,4.125,4.0182,4.1078,4.346,4.7375,5.0288,5.4639,6.1232,7.1331,7.8564,8.9323
7/20/2009,4.15,4.0232,4.1892,4.5,4.95,4.9538,5.45,6.1123,7.1204,8,8.8475
7/17/2009,4.5,4.5,4.55,4.65,5.35,5,5.45,6.0989,7.1192,8,9.125
7/16/2009,4.375,4.0676,4.1542,4.4458,4.6995,4.9698,5.4424,6.0867,7.1086,7.8889,9.125
7/15/2009,4.15,4.0594,4.3488,4.4021,4.7048,4.9832,5.486,6.0964,7.1142,7.9125,9.125
7/14/2009,4.15,4.1598,4.388,4.511,4.7,5.0101,5.5008,6.0899,7.1101,7.9378,9.1
7/13/2009,4.15,4.1619,4.525,4.5237,4.7608,5.1796,5.527,6.0983,7.1496,7.95,8.8325
7/10/2009,4.15,4.3,4.525,4.675,4.75,5.0868,5.5653,6.1238,7.1627,8.05,9.25
7/9/2009,4.3,4.3,4.575,4.6472,4.8645,5.1247,5.5277,6.1152,7.1395,7.9297,9.125
7/8/2009,4.3,4.1477,4.55,4.6029,4.9639,5.1605,5.5339,6.1036,7.1255,8,9.125
7/7/2009,4.3,4.2532,4.625,4.6839,5.175,5.1377,5.4505,6.0825,7.0975,7.8586,9.125
7/6/2009,4.3,4.3029,4.7,4.75,4.9167,5.1488,5.4835,6.0735,7.109,7.8707,9.25
7/3/2009,4.5,4.4315,4.6,4.745,4.95,5.2,5.5541,6.1067,7.1234,8,9.125
7/2/2009,4.5,4.6,4.7,4.7191,5.0468,5.2044,5.5655,6.1047,7.1363,7.975,9.05
7/1/2009,4.5,4.3165,4.5284,4.9,5.1453,5.2794,5.7064,6.1428,7.2147,8.025,9.135
6/30/2009,4.3,4.3185,4.5665,4.7887,5.2084,5.3489,5.7504,6.1634,7.2423,8,9.0329
6/29/2009,4.3,4.5,4.8,4.9,5.2303,5.4,5.95,6.156,7.2267,8,9.1
6/26/2009,4.0869,4.5485,4.75,5,5.2908,5.7,6,6.375,7.2219,7.9457,9.0076
6/25/2009,4.3,4.4,4.8,4.5824,5.305,5.675,5.7308,6.1167,7.2163,7.9361,8.9641
6/24/2009,4.2121,4.2511,4.825,4.5322,5.35,5.675,5.975,6.1145,7.2017,7.9995,9.0083
6/23/2009,4.3,4.4,4.85,4.5492,5.2757,5.675,5.73,6.1069,7.2244,8.025,9.125
6/22/2009,4.1035,4.2531,4.725,4.7255,5.2889,5.625,5.9,6.1207,7.2219,8,9
6/19/2009,4.25,4.5986,4.75,4.95,5.25,5.2735,5.7403,6.0869,7.1533,8,9.125
6/18/2009,4.25,4.3174,4.8,4.7304,5.25,5.625,5.775,6.1879,7.2462,8,9.125
6/17/2009,4.0961,4.4458,4.8,4.75,5.506,5.7,6,6.2398,7.389,8.05,9.125
6/16/2009,4.1004,4.35,4.85,5,5.375,5.75,5.9992,6.2922,7.3402,8,9.125
6/15/2009,4.5,4.5,4.85,4.65,5.4,5.5279,6.23,6.4908,7.4006,8,9.2
6/11/2009,4.25,4.625,4.75,4.9,5.2142,5.7999,6.0015,6.4471,7.4708,7.9582,9.225
6/10/2009,4.25,4.2532,4.3579,4.5639,5.25,5.575,6.15,6.3131,7.3871,8.1,9.175
6/9/2009,4.6,4.2177,4.7,4.7047,5.15,5.4546,5.765,6.2358,7.2946,8.05,8.9801
6/8/2009,4.25,4.3751,4.625,4.651,5.0428,5.4312,5.7345,6.1431,7.1974,8.05,8.925
6/5/2009,4.5,4.4291,4.6,4.8,5,5.375,5.45,6.0671,7.1273,7.9,9.125
6/4/2009,4.25,4.3867,4.55,4.8,5,5.1944,5.43,6.0863,7.1473,7.5014,9
6/3/2009,4.4,4.4,4.6,4.7024,5.05,5.55,5.46,6.091,7.1163,7.605,8.9877
6/2/2009,4.4,4.4078,4.5583,4.7396,4.875,5.084,5.35,5.967,6.962,7.6012,9.125
6/1/2009,4.35,4.4492,4.55,4.6214,5.1,5.475,5.38,5.9502,6.9374,7.55,9.125
5/29/2009,4.25,4.35,4.55,4.6559,4.85,5.0502,5.3,5.9538,6.9435,7.58,9.12
5/28/2009,4.35,4.35,4.4943,4.6602,4.7633,5.0366,5.3458,5.9184,6.9188,7.5571,9
5/27/2009,4.35,4.297,4.5371,4.6802,4.85,5.275,5.5,5.9811,6.9371,7.815,8.807
5/26/2009,4.35,4.215,4.55,4.7,4.85,5.375,5.3942,5.9815,6.9394,7.785,8.9002
5/25/2009,4.35,4.2835,4.55,4.611,4.85,5.0543,5.3565,5.9327,6.8687,7.7,8.6
5/22/2009,4.45,4.2469,4.55,4.6566,4.7499,5.04,5.3263,5.8901,6.8362,7.55,9
5/21/2009,4.45,4.45,4.55,4.7,4.7749,5.0458,5.3646,5.9739,6.8799,7.735,9
5/20/2009,4.25,4.2395,4.4978,4.7,4.7829,5.0287,5.4107,6.0569,6.9554,7.7,9
5/19/2009,4.5,4.5,4.625,4.6424,4.8205,5.1099,5.5023,6.1399,7.005,7.695,9
5/18/2009,4.4,4.4,4.6,4.6244,4.8617,5.1275,5.5579,6.1498,7.0161,7.7,9
5/15/2009,4.3,4.3,4.6,4.7,4.825,5.1311,5.5905,6.158,7.0221,7.7831,9
5/14/2009,4.3,4.1815,4.6,4.6063,4.825,5.1573,5.646,6.1659,7.0277,7.7957,9
5/13/2009,4.3,4.179,4.4062,4.6086,4.95,5.1829,5.6724,6.1657,7.0228,7.815,9
5/12/2009,4.3,4.2319,4.4089,4.5797,4.8596,5.2174,5.6797,6.1625,7.0252,7.8025,9.05
5/11/2009,4.3,4.1751,4.4,4.7,4.8484,5.2546,5.7029,6.1534,7.0178,7.8,9.75
5/8/2009,4.3,4.3,4.6,4.7,4.95,5.28,5.7193,6.1544,7.0214,7.7991,9
5/7/2009,4.3,4.3,4.6,4.7,4.829,5.2614,5.722,6.1533,7.0193,7.8071,9
5/6/2009,4.3,4.3,4.6,4.7,4.875,5.284,5.715,6.1478,7.0204,7.8433,9.1
5/5/2009,4.3,4.3,4.6,4.5988,4.95,5.276,5.7159,6.1383,7.0166,7.8488,8.7373
5/4/2009,4.5,4.5,4.6,4.5989,4.875,5.2654,5.7176,6.1439,7.0411,7.8968,9.55
4/30/2009,4.35,4.35,4.6,4.75,4.9,5.295,5.7433,6.1652,7.0622,8.075,9.5
4/29/2009,4.0746,4.1522,4.6,4.5218,4.975,5.65,5.75,6.1803,7.0776,7.8796,9.5
4/28/2009,4.35,4.1351,4.6,4.75,4.8618,5.3001,5.7413,6.1764,7.0852,7.85,9.5
4/27/2009,4.2084,4.1455,4.2992,4.75,5,5.3385,5.7181,6.171,7.0505,7.7475,9.5
4/24/2009,4.4,4.4,4.6,4.75,4.8856,5.425,5.9,6.1657,6.9829,7.9,9.5
4/23/2009,4.2958,4.35,4.5,4.5046,4.8515,5.2495,5.7058,6.163,7.0115,7.95,9.55
4/22/2009,4.4,4.4,4.55,4.675,4.8236,5.2776,5.7164,6.1499,7.0003,7.95,9.55
4/21/2009,4.3,4.1332,4.5,4.6435,4.72,5.2969,5.7451,6.1546,7.0008,7.875,9.5
4/20/2009,4.3,4.3,4.5,4.65,5,5.3532,5.7932,6.1895,7.046,8,9.5
4/17/2009,4.3,4.3,4.6,4.5458,4.9,5.3728,5.8176,6.2106,7.0733,7.9,9.5
4/16/2009,4.3,4.3,4.3287,4.5903,4.841,5.4225,5.8512,6.2273,7.0865,7.95,9.5
4/15/2009,4.25,4.2436,4.3731,4.648,4.9,5.4879,5.8736,6.2419,7.0928,7.795,9.5
4/14/2009,4.0434,4.2622,4.4089,4.655,4.9605,5.5478,5.9068,6.2645,7.118,7.805,8.6986
4/13/2009,4.55,4.2827,4.42,4.6926,5,5.65,5.9518,6.275,7.1508,7.813,9.5
4/8/2009,4.55,4.55,4.675,4.7189,5,5.65,5.9528,6.2702,7.1425,7.8,9.75
4/7/2009,4.45,4.3028,4.625,4.75,5,5.65,6.15,6.4,7.325,7.7857,9.8
4/3/2009,4.5,4.5,4.625,4.4444,5.0127,5.5935,5.9309,6.2548,7.1485,8,9.5
4/2/2009,3.8799,4.375,4.2741,4.5908,5,5.6523,5.963,6.2572,7.1571,8,9.5
4/1/2009,4.5,4.2413,4.2634,4.6557,5.0026,5.7018,6.0068,6.2941,7.208,8,8.625
3/31/2009,4.1235,4.2818,4.4502,4.775,5.1,5.7275,5.95,6.33,7.2399,7.8476,9.625
3/30/2009,4.5,4.3014,4.505,4.775,5.2,5.5895,6.0451,6.3237,7.2482,8.0525,9.5
3/27/2009,4.5,4.3348,4.5522,4.775,5.15,5.55,6,6.35,7.2026,7.495,9.5
3/26/2009,4.375,4.375,4.5801,4.7611,4.9929,5.4759,6.0084,6.2727,7.2374,7.85,9.5
3/25/2009,4.375,4.3789,4.6351,4.7763,5.1744,5.6125,6.0607,6.3101,7.2848,8.05,9.5
3/24/2009,4.375,4.375,4.5729,4.7293,5.1,5.4993,5.9548,6.2689,7.2023,7.8336,9.5
3/23/2009,4.5,4.5,4.625,4.7465,4.9538,5.5634,5.9607,6.2408,7.1394,7.975,9.5
3/20/2009,4.375,4.375,4.615,4.725,5.025,5.3841,5.9353,6.225,7.1347,7.875,9.5
3/19/2009,4.375,4.375,4.6,4.7148,5.0528,5.4105,5.9447,6.2208,7.1253,7.85,9.5
3/18/2009,4.375,4.375,4.3798,4.72,5.0762,5.535,6.0136,6.2478,7.1519,7.875,9.5
3/17/2009,4.375,4.375,4.615,4.66,5.1278,5.4715,5.9936,6.2595,7.17,7.885,9.5
3/16/2009,4.4,4.4,4.615,4.735,5.0969,5.5304,6.135,6.241,7.1603,7.825,9.5
3/13/2009,4.375,4.375,4.5806,4.735,5.225,5.6194,6.175,6.2332,7.1807,7.925,9.5
3/12/2009,4.5,4.45,4.6018,4.745,5.144,5.625,6.175,6.2291,7.1508,7.9,9.5
3/11/2009,4.5,4.185,4.5358,4.7096,5.2012,5.4899,6,6.2678,7.1963,7.925,9.75
3/10/2009,4.55,4.3287,4.5996,4.7494,5.275,5.65,5.95,6.3114,7.2781,7.925,10
3/9/2009,4.5,4.3897,4.75,4.875,5.275,5.6506,6.025,6.3292,7.3155,7.95,10.5
3/6/2009,4.625,4.5,4.625,4.6802,5.1909,5.7416,5.975,6.3299,7.2831,7.95,10.5
3/5/2009,4.5,4.5,4.625,4.6271,5.539,5.5292,5.8557,6.2443,7.1147,7.95,10.5
3/4/2009,4.475,4.475,4.3788,4.6639,5.1453,5.6063,5.8989,6.2679,7.1296,7.925,10.5
3/3/2009,4.575,4.575,4.4542,4.763,5.275,5.7698,6.0083,6.314,7.1576,7.95,10.5
3/2/2009,4.6,4.6,4.75,4.975,5.2751,5.775,6.075,6.3024,7.1758,7.875,10.5
2/27/2009,4.55,4.55,4.775,4.9016,5.2857,5.6518,6.05,6.3083,7.1436,7.95,10.5
2/26/2009,4.6,4.6,4.8,5,5.375,5.6582,6.1,6.2762,7.095,8,10.5
2/25/2009,4.7,4.75,4.875,4.8832,5.375,5.761,6.2,6.3624,7.1389,8.075,10.5
2/24/2009,4.6,4.6,4.5916,4.8776,5.375,5.9003,6.25,6.4279,7.3035,8.05,10.5
2/23/2009,4.5,4.5,4.785,5.05,5.375,5.8252,6.25,6.4043,7.2288,7.9496,10.5
2/20/2009,4.5,4.5,4.8,5,5.2407,5.7348,6.15,6.3062,7.1172,7.985,10.5
2/19/2009,4.5,4.5,4.825,4.9142,5.375,5.7154,6.1,6.2874,7.0754,7.9,10.5
2/18/2009,4.5,4.5,4.3405,4.595,5.45,5.6198,6.2,6.3333,7.1521,7.8685,10.5
2/17/2009,4.5,4.5,4.75,4.691,5.325,5.875,6.15,6.1597,7.0311,7.95,10.5
2/16/2009,4.5,4.2046,4.75,4.7706,5.45,5.63,6.05,6.2152,7.0407,7.875,10.5
2/13/2009,4.5,4.2339,4.85,4.732,5.4,5.7429,6,6.2265,6.9973,7.85,10.5
2/12/2009,4.5,4.5,4.875,4.7542,5.5,5.8,6.05,6.2727,7.0481,7.8,10.5
2/11/2009,4.5,4.5,4.875,4.975,5.425,5.9,6.2,6.379,7.1362,7.8,10.5
2/10/2009,4.675,4.675,4.975,5.05,5.65,6.0261,6.3,6.4871,7.1738,7.6,10.5
2/9/2009,4.7,4.7,4.9,5.1,5.8,6.1,6.4,6.5575,7.3258,7.65,10.5
2/6/2009,4.75,4.75,5,5.1,5.8,6.05,6.3,6.5817,7.2729,7.675,10.5
2/5/2009,4.6,4.204,4.7823,4.9,6,5.85,6.25,6.4118,7.1334,7.5,10.5
2/4/2009,4.5,4.2077,4.5,4.7059,5.475,5.85,6.2,6.3489,7.0523,7.65,10.5
2/3/2009,4.0931,4.2027,4.3866,4.875,5.45,5.79,6.05,6.2216,6.9644,7.45,10.5
2/2/2009,4.5,4.5,4.65,4.75,5.5,5.8,6,6.147,6.8527,7.375,10.375
1/30/2009,4.6,4.276,4.5096,4.6277,5.45,5.8,5.95,6.1322,6.8406,7.375,10.525
1/29/2009,4.6,4.6,4.7,4.7898,5.45,5.8,6,6.1603,6.8355,7.375,10.5
1/28/2009,4.6,4.2351,4.5576,4.825,5.5,5.792,6.05,6.2957,6.9012,7.4,10.75
1/27/2009,4.9,4.9,4.95,4.7524,5.5,5.7537,5.9,6.23,6.8719,7.4,10.5
1/26/2009,4.95,4.95,4.95,5,5.485,5.75,6.05,6.3,6.8353,7.4,10.75
1/23/2009,4.4193,5,5.05,4.8359,5.6,5.785,6.05,6.365,7,7.5,10.75
1/22/2009,4.4,5,4.7383,4.9023,5.3502,5.75,6,6.0698,7,7.4,10.75
1/21/2009,4.5357,4.5621,4.8792,5.075,5.3081,5.7037,5.95,6.0711,7,7.4,10.75
1/20/2009,5,4.6685,4.9713,5.1674,5.6,5.75,6.05,6.0658,6.6812,7.4,10.75
1/19/2009,5.1,4.7734,5.0836,5.2,5.3972,5.7316,6.075,6.1092,6.9,7.5,10.75
1/16/2009,5.05,5.05,4.9849,5.2,5.5523,5.6088,6,6.3,6.9541,7.325,10.6
1/15/2009,4.6476,5.125,4.959,5.1478,5.6,5.6514,5.95,6.0293,6.9,7.25,10.6
1/14/2009,5.0427,5.125,5.0514,5.3626,5.6116,5.7256,5.8806,6.25,6.8244,7.25,10.5
1/13/2009,5.1345,4.8001,5.0178,5.3775,5.5077,5.7259,5.9173,6.1072,6.8523,7.25,10.5
1/12/2009,5.1844,5.35,5.475,5.3061,5.85,5.8192,6.0607,6.3067,6.875,7.25,10.75
1/9/2009,5.501,5.45,5.4111,5.75,5.7175,5.8784,6.225,6.4242,7,7.25,10.75
1/8/2009,5.5696,5.7,5.4838,5.875,5.7996,5.8643,6.2461,6.3737,7,7.25,10.925
1/7/2009,5.5872,5.2156,5.5022,5.6017,5.9031,5.9154,6.35,6.328,6.875,7.25,11
1/6/2009,5.569,5.725,5.875,5.7107,6.0096,5.9908,6.2861,6.3263,7,7.25,10.875
1/5/2009,5.5,5.625,6,6.125,6.3,6.475,6.6,6.55,6.8618,7.1,10.875
12/24/2008,5.5,5.625,6,6.05,6.4785,6.1402,6.6,6.5317,7,7.25,10.875
12/23/2008,5.425,5.75,6,6.125,6.2904,6.2006,6.4998,6.5314,7.075,7.138,10.925
12/22/2008,5.625,5.75,6,6.2,6.4076,6.3045,6.5913,6.8183,7.3363,7.75,11.025
12/19/2008,5.75,5.75,6.0151,6.25,6.525,6.4627,6.95,6.7947,7.375,7.5,11
12/18/2008,5.625,5.8131,6.2,6.275,6.55,6.5096,6.85,6.8345,7.35,8,11.1
12/17/2008,5.625,6,6.1601,6.3,6.575,6.4753,6.9,6.8999,7.6,7.65,11.125
12/16/2008,5.75,6,6.2039,6.286,6.725,6.7034,7.085,6.9523,7.75,8.1,11.2
12/15/2008,5.75,6,6.3,6.42,6.7,6.8,6.95,6.9156,7.7,8.125,11.5
12/12/2008,5.75,6,6.3,6.1843,7,6.7137,7.025,6.9458,7.85,8.25,11.65
12/11/2008,6,6,6.3,6.2561,6.85,6.6229,7.2,6.9929,7.65,8.05,10.25
12/10/2008,6,6,6.1914,6.3177,6.7943,6.8002,7.475,7.0413,8,7.9,12
12/9/2008,6,6.1218,6.4,6.55,7,7.2,7.5,7.0866,8,8.2,11.7
12/8/2008,6.25,6.35,6.6,6.8,7.175,7.0863,7.5,7.75,8,8.5167,11.9
12/5/2008,6.25,6.25,6.275,7,7.65,7.052,8.2,7.3356,8.6,8.527,12.1
12/4/2008,6.25,6.35,6.7,7.05,7.0378,7.396,7.5281,7.622,8.5,8.6,12.25
12/3/2008,6.25,6.375,6.675,6.5699,7.6142,7.5178,8.2,8.45,8.85,9,12
12/2/2008,6.25,6.375,6.3149,6.7223,7.35,7.7561,8.25,8.5,8.8492,9,13
11/28/2008,6.25,6.375,6.4206,6.8246,7.5,7.7509,8,8.25,8.5,8.7283,12.95
11/27/2008,6.5,6.5,6.4159,6.9249,7.5,7.7,8,8.25,8.5,9.125,12.95
11/26/2008,6.5,6.5,6.4046,6.9483,7.55,7.7,7.975,8.225,8.5,9.125,13
11/25/2008,6.475,6.475,6.975,7.073,7.55,7.7,8,8.25,8.5,9.125,13
11/24/2008,6.4,6.5,6.975,6.9409,7.55,7.7,8.125,8.225,8.5,9.125,12.9
11/21/2008,6.5,6.5,6.875,6.982,7.5,7.75,8.25,8.75,9,9,12.95
11/20/2008,6.225,6.225,6.5365,6.9643,7.35,7.5,7.8,8,8.25,9,13
11/19/2008,6.125,6.125,6.5162,6.8487,7.325,7.5,7.8,8,8.25,8.875,13
11/18/2008,6.25,6.25,6.4774,6.8478,7.45,7.7,7.875,7.8427,8.2,9.1,13
11/17/2008,6.25,6.7411,6.5537,6.8886,6.9328,7.5,7.75,7.85,8,8.5,13
